url,titulo,compañia,descripcion,categoria,sub-categoria,educacion
https://www.occ.com.mx//empleo/oferta/17699599-supervior-de-ventas-detalle-cuauhtemoc-chih-/?ai=false&ais=&origin=unknown&page=13&rank=9&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%239&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"OBJETIVOAsegurar el presupuesto de venta del sector o rutas asignadas dando atención a clientes actuales, prospectando clientes nuevos y ejecutando los planes de venta y campañas estratégicas de la empresa, apoyando a los promotores y vendedores bajo su cargo en la operación, control de mermas y promocionar la venta de productos estratégicos.FUNCIONESCaptación de clientesCumplimiento de metas de ventaNegociación para incremento de ventaAsegurar la visita, inventario, devolución al cliente en la agenda, ruta y hora establecidaMonitorear diariamente el comportamiento de la venta realizada por sus vendedores y promotoresAsegurar su plantilla de vendedores y promotoresREQUISITOSLic. mercadotecnia, comercial, administración, etcManejo de tabletUso de ExcelManejo de vehiculoCartera de clientesProactividadSeguimiento a metas o indicadores de venta, prospección y mermaOFRECEMOSSueldo baseComisionesBonosVales de despensaFondo de ahorroAguinaldoTodas las prestaciones de ley",Ventas,Venta al detalle - Retail,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17705188-asistente-de-direccion/?ai=false&ais=&origin=unknown&page=13&rank=10&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2310&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,FECHAC SOLICITA:ASISTENTE DE DIRECCIÓNRequisitos:Estudios a nivel licenciaturaExperiencia mínima de 2 años en puesto similarExcelente ortografía y redacciónHabilidad para elaborar documentos ejecutivosOrganización de eventosManejo de agendaOfrecemos:Horario corrido de lunes a viernesPrestaciones superiores a las de leyPersonas interesadas favor de postularse por este medio.,Administrativo,Asistente de dirección,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17699469-collector/?ai=false&ais=&origin=unknown&page=13&rank=11&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2311&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Collector (Bilingual)Position Purpose:To contact customers via phone in order to collect past due balances on their credit accounts.Give credit orientation to customers.Provide resolution to invoice and statements requests and direct costumers calls.Analyze on hand information prior to contact customers to be able to answer customer questions related to their account balances.Requirements:A Bachelor's degree (BA, BS), or equivalent.One to two years of experience in call center o customer service is highly preferred.One to two years of experience in collections.Bilingual English-Spanish, able to communicate verbally with peopel from the US.Highly customer service oriented.Team player and excellent communications skills.",Contabilidad - Finanzas,Crédito y cobranza,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17702937-chofer-vendedor-chihuahua/?ai=false&ais=&origin=unknown&page=13&rank=12&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2312&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,CHOFER VENDEDOR AL DETALLEOFRECEMOSSUELDO BASE MAS COMISIONES PRESTACIONES DE LEYCONTRATACION DIRECTA CON LA EMPRESAPAGO SEMANALESTABILIDADEXPERIENCIA EN:VENTAS AL DETALLE DE ALIMENTOS CONOCIMIENTO DEL MERCADOMANEJO DE CAMIONETA 3.5 TONELADASTRABAJO DE LUNES A SABADOREQUISITOSSECUNDARIA TERMINADALICENCIA VIGENTE (CHOFER)CONOCIMIENTO DE LA CIUDAD,Ventas,Ventas de campo,Secundaria
https://www.occ.com.mx//empleo/oferta/17699280-administracion-general-de-cedis/?ai=false&ais=&origin=unknown&page=13&rank=13&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2313&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,Admiración Soporte DistribuciónCarrera terminada preferentemente en AdministraciónHabilidad numérica / Experiencia en manejo de EfectivoDisponibilidad de HorarioAtención al clienteCapacidad de NegociaciónManejo de Paquete Office Licencia de Manejo Actualizada ,Administrativo,Administración de oficina,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17702795-asesor-de-ventas-tienda-departamental/?ai=false&ais=&origin=unknown&page=13&rank=14&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2314&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"VENDEDOR TIENDA DEPARTAMENTAL para la marca LEVI´S.Experiencia: 6 meses en tienda departamental.Escolaridad: SecundariaConocimiento de la rama textil de preferencia.Atención a clientes.Gusto por las ventas.Sueldo base : $6500Bono por cumplimiento Objetivos Fijos ($3588) + bonos por temporadaVales de AlimentosVales de despensaCapacitación constantePrestaciones de leySeguro de VidaSeguro médicoUniformesDías personales 4 al año + 12 días por año de vacacionesFondo de ahorroContrato directo por la empresaHorario: 11:00 am a 8:00 pmLunes a domingo, un descanso entre semana.Zona LIVERPOOL CHIHUAHUA",Ventas,Venta al detalle - Retail,Secundaria
https://www.occ.com.mx//empleo/oferta/17702776-ejecutivo-premier/?ai=false&ais=&origin=unknown&page=13&rank=15&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2315&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Ejecutivo Premier - Advance. HSBC México, ofrecemos oportunidades para desarrollar una carrera profesional para personas con excelente actitud de servicio, trato al cliente, gusto por las ventas y visión por desarrollarse en el área Comercial en el puesto de Ejecutivo Premier - Advance. Función principal. Brindar a la cartera de clientes asignada de los segmentos Mass Affluent Advance y Premier, el más alto nivel de servicio en sus requerimientos financieros del día a día, así como asesoría personalizada encaminada a la satisfacción de sus necesidades financieras en el corto, mediano y largo plazo. Realizar una retención oportuna de su cartera así como crecer el portafolio de productos de los clientes asignados a través del apoyo de las unidades de negocio. Requisitos.·        Licenciatura en el área Económico-Administrativa o Financiera o Ingenierías.·        Experiencia en servicio y/o atención al cliente, mínimo 4 años.·        Experiencia en ventas, mínimo de 4 años, preferente en el sector financiero.·        Experiencia en productos y servicios Premier, mínimo 2 años.·        Certificación Figura AMIB 1.·        Conocimiento de los mercados, regulaciones externas.·        Conocimiento de Matemáticas Financieras.·        Sistemas operacionales y procedimientos de sucursal.·        Idioma Inglés intermedio.·        Manejo de paquetería Microsoft Office.·        Identificación y desarrollo de Negocios.·        Administración de una cartera.·        Gusto por las ventas (pasión).·        Detección de necesidades del cliente.·        Horario de Lunes a Sábado.Habilidades.·        Orientación al cliente y a ventas.·        Trabajo en equipo.·        Enfoque a resultados / Solución de problemas.·        Manejo situacional y habilidad de negociación·        Excelentes habilidades de comunicación·        Adaptabilidad al cambio, Organización y puntualidad.·        Facilidad de relacionarse con clientes.",Ventas,Ejecutivo empresarial banca,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17699107-reclutador/?ai=false&ais=&origin=unknown&page=13&rank=16&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2316&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Se solicita Reclutador con experiencia en perfiles operativos y mandos medios.Experiencia en:Aplicación de entrevistas.Manejo de redes Sociales.Manejo de OCC, INDEED, COMPUTRABAJO etc.Disponibilidad de viajar (indispensable)Trabajo bajo presion.Aplicacion de psicometrias.Ofrecemos:Sueldo mensual $18,000.Fondo de ahorro del 13%.Bono de productividad a partir del 4to mes.Seguro de vida.Apoyo de utiles escolares a hijos.Prestaciones de ley.Interesados mandar CV.",Administrativo,Administración,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17702037-gestor-de-credito-y-cobranza/?ai=false&ais=&origin=unknown&page=13&rank=17&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2317&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"GRUPO BATTA TE ESPERA!!Requisitos:-Preparatoria / Carrera Trunca-25 a 45 años-Minimo 2 años de experiencia en puesto similar-Disponibilidad de horario-Manejo basico de Microsoft Office-Negociación, toma de decisión, manejo de conflicto-Manejo de efectivo-Trabajo bajo presiónOfrecemos:-Sueldo base pagado de manera semanal + comisiones-Prestaciones de ley-Excelente ambiente laboral-Horario:9 am-7 pm (2 horas de comida de 2 a 4 pm)Lunes a Sabado, descansando los domingos-Flexibilidad de horario por días de corte-Bonos por cumplimiento de meta en cobranza-No trabajes en tu cumpleaños (Día adicional pagado)Interesados postularse en la vacante o enviar CV al wpp del numero que aparece en publicación de la vacante.",Contabilidad - Finanzas,Crédito y cobranza,Bachillerato
https://www.occ.com.mx//empleo/oferta/17701965-asesor-de-ventas-seminuevos/?ai=false&ais=&origin=unknown&page=13&rank=18&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2318&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Importante agencia automotriz, está buscando:Asesor de ventas en SEMINUEVOSActividades:Ofrecer a los clientes unidades multi marcas seminuevas ya sea clientes que entren a piso de ventas o en carteraCubrir guardias.Ofrecer a los clientes pruebas de manejoOfrecer toma de unidades seminuevas a cuentaValuación de unidades a tomaProspección de clientesRevisar unidad previa entregaProgramación y seguimiento de entregasTipo de puesto: Tiempo completoOfrecemos:Sueldo base + comisiones + prestaciones de ley",Ventas,Ventas en general,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17701942-practicante-de-traduccion/?ai=false&ais=&origin=unknown&page=13&rank=19&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2319&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Estamos buscando estudiantes que deseen empezar su carrera laboral en Autozone,Para el area de traduccion.Requisitos:·Estudiantes de la carrera de lengua inglés o afín.Tener disponibilidad de lunes a viernes de 8 a 13:00 hrs.Estar en 7mo. u 8vo. semestre.Contar con convenio Escuela - EmpresaIngles avanzadoSi cumples con los requisitos por favor postularte por este medio.",Comunicación y creatividad,Traducción,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17698322-jefe-de-almacen/?ai=false&ais=&origin=unknown&page=13&rank=20&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D13%2320&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=695c3770-7a1f-4e36-a8a6-fc474fb24651&widgetCompany=false&geolocation=false,,,"Empresa importante del ramo industrialSolicita: Jefe de almacén.Requisitos:Carrera profesional terminada o trunca.Experiencia mínima de 2 años en administración de un almacén.Manejo de personal.Manejos sistema SAP.Experiencia en Logística.ACTIVIDADES:Planeación de la actividades.Aprobación de salida de producto.Reportar los movimientos generados en el día.Cumplimientos a normativas de seguridad.Incidencias del personal.OFRECEMOS:$15,000 mensualPrestaciones superiores de Ley",Logística - Transporte - Distribución - Almacén,Distribución,Bachillerato
